rank,handler,call_name,registered_name,size,country,mu,sigma,displayed_rating,tier,provisional,num_runs,last_competition
455,Ida Åkesson,Cocos,Greis Working Cocos,Large,SWE,28.7664,4.4421,1617.6,Expert,true,12,Norwegian Open 2025
456,Kristýna Hoftych,Life,,Large,CZE,25.3713,3.3144,1617.1,Expert,false,18,Polish Open 2026 (IN & L)
457,Colavolpe Lion Anaïs,Siu,Lucky summer rush to see you again,Large,FRA,27.6223,4.0668,1616.9,Expert,true,14,Hungarian Open 2025
458,Paweł Nowak,,Black Jack Neverending Force,Large,POL,29.6095,4.7383,1615.8,Expert,true,11,Moravia Open 2025
459,Monika Fuks,Nobleton Cayenne,,Large,,29.6001,4.74,1615.2,Expert,true,11,Midsummer Dog Sports Festival 2024
460,Viki Frühwirth,Aldaron Rosita,Aldaron Rosita Rosita,Large,AUT,25.8228,3.4893,1614.2,Expert,false,17,Moravia Open 2025
461,Michaela Hadrbolcová,Chiquita,Chiquita Dai Muratori,Large,CZE,28.1946,4.2805,1614.1,Expert,true,13,Polish Open SOFT 2025 (IN & L)
462,Niina-Liina Linna,TENDING BLACK,,Large,,25.2711,3.3141,1613.2,Expert,false,18,Midsummer Dog Sports Festival 2025
463,Luca Soliman,,I WANT TO BREAK FREE,Large,ITA,28.8332,4.5031,1613.0,Expert,true,12,ProsecCup 2025
464,Josefine Munke,Moon,,Large,FIN,26.9091,3.864,1612.7,Expert,false,15,Dutch Open 2025
465,Erika Nordberg,Tuva,,Large,SWE,30.2221,4.9707,1612.4,Expert,true,10,Norwegian Open 2025
466,de Silva Carina,Lux,Aikandi thats me the bRave Artful Dodger,Large,DNK,27.4959,4.0661,1611.9,Expert,true,14,EO 2025
467,Rýznarová Darina,Zuki,A3Ch Born To Run Verline,Large,CZE,26.3049,3.6693,1611.9,Expert,false,16,Prague Agility Party 2025
468,Erlach Monika,Nala,,Large,AUT,26.3015,3.6715,1611.5,Expert,false,16,Prague Agility Party 2025
469,Minihold Nicole,Rey,Austrian Legends Aireen Rey,Large,AUT,25.7256,3.4869,1610.6,Expert,false,17,Austrian Agility Open 2025
470,Benesch Juergen,Aria,Absolut Aria Alcimalimaniacs,Large,AUT,26.2519,3.6719,1609.4,Expert,false,16,Prague Agility Party 2025
471,Traj Tamas,Riu,Once Again Riu My Queen,Large,HUN,29.4197,4.7366,1608.4,Expert,true,11,AWC 2024
472,Olivier Braine,Zlatan,,Large,,30.9658,5.252,1608.4,Expert,true,9,Dutch Open 2025
473,Paulina Suralińska,Py,,Large,POL,26.8015,3.8643,1608.3,Expert,false,15,Polish Open SOFT 2024 (IN & L)
474,Salas  Alejandro,Bliss,Smart as a whip An illusion of Bliss,Large,CZE,30.9569,5.2509,1608.2,Expert,true,9,Prague Agility Party 2024
475,Weronika Maciejewska,Susu,,Large,POL,25.1373,3.3149,1607.7,Expert,false,18,Polish Open 2026 (IN & L)
476,Sonja Mladek,Idefix,Idefix Of Jenniferamp#039s Bonfire,Large,,26.7706,3.8638,1607.2,Expert,false,15,Prague Agility Party 2025
477,Sara Penazzato,Noemi,,Large,ITA,29.3756,4.7369,1606.6,Expert,true,11,EO 2025
478,Corina Eckl,Riu,Running Rabbits Black Moon,Large,,29.3564,4.7371,1605.8,Expert,true,11,Moravia Open 2024
479,Nathalie de Korte-Tarant,Brave,Legends of the Future Oy the Brave,Large,FIN,27.2836,4.065,1603.5,Expert,true,14,Dutch Open 2025
480,Alena Divišová,Tokyo,Tokyo Think Fast Run Faster,Large,CZE,27.2867,4.0663,1603.5,Expert,true,14,Polish Open SOFT 2025 (IN & L)
481,Tiina Sköönilä,,BROOKE THE MAZE RUNNER,Large,FIN,24.5356,3.1511,1603.3,Expert,false,19,Midsummer Dog Sports Festival 2025
482,Lenka Sack,,Dreaming Sisi Neverending Force,Large,CZE,27.2619,4.0661,1602.5,Expert,true,14,Prague Agility Party 2025
483,Nataliia Denysenko,Roy,,Large,UKR,28.5608,4.5035,1602.0,Expert,true,12,Slovenian Open 2024
484,Lena Szynczewska,Reo,Reo z Wichrowego Skaliska,Large,POL,26.0646,3.6725,1601.9,Expert,false,16,Polish Open SOFT 2024 (IN & L)
485,Anna Parviainen,PROMILLEN NAPUE,PROMILLEN JERSEY DEVIL,Large,FIN,24.9716,3.3161,1600.9,Expert,false,18,Midsummer Dog Sports Festival 2025
486,Janne Lise de Boer,Oodi,,Large,FIN,29.959,4.9864,1600.0,Expert,true,10,Dutch Open 2025
487,Agnieszka Dudek,Odi,,Large,POL,24.9128,3.3063,1599.8,Expert,false,18,Polish Open 2026 (IN & L)
488,Holsteens Jessica,Siou,Ready2Rock Siou Shepter,Large,CZE,30.7285,5.2522,1598.9,Expert,true,9,Prague Agility Party 2024
489,Colavolpe Lion Anaïs,Wave,Lucky Summer Ocean’s Wave,Large,FRA,25.9748,3.6713,1598.4,Expert,false,16,Hungarian Open 2025
490,valentina Francini,,BLACKSHEEP'S LULLABY GINGERBREAD,Large,ITA,31.4806,5.5088,1598.2,Expert,true,8,Alpine Agility Open 2024
491,Marco Raimondi,cp,,Large,HRV,28.4606,4.503,1598.1,Expert,true,12,ProsecCup 2025
492,Barbora Kabátová,,Here I am Mr. Speck Simple Reason,Large,,27.7894,4.281,1597.9,Expert,true,13,Moravia Open 2025
493,Daniel  Martinček,Cash Acecard,,Large,SVK,32.4004,5.818,1597.9,Expert,true,7,Moravia Open 2025
494,Nicola Bianchin,cp,,Large,ITA,28.4488,4.5023,1597.7,Expert,true,12,ProsecCup 2025
495,Marko Visse,Fram,,Large,EST,28.4531,4.5037,1597.7,Expert,true,12,Polish Open 2025 (IN & L)
496,Bucharová Kristýna,Bria,Bria od Morového sloupu Bria,Large,CZE,29.152,4.7376,1597.6,Expert,true,11,FMBB World Championship 2025
497,Sanna Rautio,,EBONY NOSE JACK DANIEL'S,Large,FIN,24.8794,3.3164,1597.2,Expert,false,18,Midsummer Dog Sports Festival 2025
498,Stella Halytska,Bravo Bayonet,Bravo Bayonet Forward Ukraine,Large,UKR,27.1107,4.0652,1596.6,Expert,true,14,AWC 2025
499,Anna Sobiecka,Stefan,,Large,POL,27.7311,4.2794,1595.7,Expert,true,13,Polish Open 2025 (IN & L)
500,Irene Unkauf,BACIRON NILANDHOO,,Large,ITA,31.4311,5.5143,1595.5,Expert,true,8,Alpine Agility Open 2025
501,Erwin Schoffelen,Tj,,Large,FIN,29.8365,4.9908,1594.6,Expert,true,10,Dutch Open 2025
502,Perry Dewitt,Wit,Nac Mach Pride Creek's Walk It Like I Talk It Mxb Mjb,Large,USA,30.5798,5.2433,1594.0,Expert,true,9,EO 2025
503,Judit Bittmann,Chili,,Large,HUN,28.3371,4.4962,1593.9,Expert,true,12,Polish Open 2026 (IN & L)
504,Zala Hrastnik,JON,,Large,SVN,29.0503,4.7361,1593.7,Expert,true,11,Slovenian Open 2025
505,Daniela Corradi,Saila,GINGERBELL SAILA TRIBAL DANCE,Large,ITA,30.5177,5.2352,1592.5,Expert,true,9,JOAWC/SOAWC 2025
506,Stehle  Teresa,Rika,Rika Blow my mind amazing Amber,Large,DEU,25.7958,3.6715,1591.3,Expert,false,16,Prague Agility Party 2025
507,Jennifer Persson,Tom,,Large,SWE,33.1094,6.1125,1590.9,Expert,true,6,AWC 2025
508,Alisha Ferrari,Seen,Btw I'm Seen Full of rush,Large,CHE,26.9621,4.0666,1590.5,Expert,true,14,AWC 2025
509,Alen Mareković,Wyn,,Large,HRV,24.1955,3.1503,1589.8,Expert,false,19,EO 2025
510,Eliška Ludvíková,Litchi,,Large,CZE,27.5631,4.2727,1589.8,Expert,true,13,Polish Open 2026 (IN & L)
511,Ingrid Donny,Watson,With Power and Passion Watson on Fire Power and Passoin,Large,FIN,25.7352,3.6723,1588.7,Expert,false,16,Prague Agility Party 2025
512,Jana Zvonková,,Ruli des Lutins du Darigat,Large,FRA,27.5401,4.275,1588.6,Expert,true,13,Prague Agility Party 2025
513,Esther Falck Jakobsen,Fjellmannsplass Bia,,Large,NOR,32.8993,6.0622,1588.5,Expert,true,6,AWC 2025
514,Alessandro Musicorio,,GIVE ME LOVE,Large,ITA,28.1873,4.5032,1587.1,Expert,true,12,ProsecCup 2025
515,Theo Panen,Zeggie,,Large,FIN,29.6016,4.9788,1586.6,Expert,true,10,Dutch Open 2025
516,Josefina Sipilä,SUPRAVULPES BROIDI,,Large,,28.8765,4.7407,1586.2,Expert,true,11,Midsummer Dog Sports Festival 2024
517,Kati Koto,SUPERMAN,,Large,,25.6669,3.672,1586.0,Expert,false,16,Midsummer Dog Sports Festival 2025
518,Daria Denysenko,Ashirogi Crowley,,Large,UKR,28.8608,4.7376,1585.9,Expert,true,11,AWC 2025
519,Eden Heigel,Clark,Infinity Runners Clark Kent,Large,FRA,23.6185,2.994,1585.5,Expert,false,20,Prague Agility Party 2024
520,Isabel Guedes,Wish,,Large,PRT,29.5677,4.9888,1584.1,Expert,true,10,EO 2025
521,Manuela Kroboth,Nena,Nena Nena of Austrian Starlight,Large,AUT,28.0959,4.5038,1583.4,Expert,true,12,Prague Agility Party 2025
522,Verena Castrovillari,,LILITH MAGIC LIME,Large,ITA,26.7035,4.0417,1583.1,Expert,true,14,Alpine Agility Open 2025
523,Renaud Mickael,Kai,Let’s Rise Kai Shepter,Large,FRA,28.0779,4.503,1582.8,Expert,true,12,Moravia Open 2024
524,Bernd Rothhaar,Dixx,,Large,DEU,28.7549,4.7375,1581.7,Expert,true,11,Austrian Agility Open 2025
525,Olga Schmidt,,KERTAKAIKKIAAN TÄÄ ON TÄTTÄHÄÄRÄ,Large,,24.4531,3.3144,1580.4,Expert,false,18,Midsummer Dog Sports Festival 2025
526,Helene Mandl-Mösinger,Aragon,,Large,AUT,28.7194,4.7368,1580.4,Expert,true,11,Austrian Agility Open 2025
527,Ali Erskine,Loot,Day Sibacha Bonremo Vemsilumpa,Large,CAN,27.348,4.2791,1580.4,Expert,true,13,Dutch Open 2025
528,Gemma Fabbro,cp,,Large,HRV,31.0534,5.516,1580.2,Expert,true,8,ProsecCup 2025
529,Sona Matulova,,Syrma Natural elements,Large,,27.3312,4.2795,1579.7,Expert,true,13,Moravia Open 2025
530,Anais Lion,Siu,Lucky summer rush to see you again Siu,Large,FRA,30.2234,5.2502,1578.9,Expert,true,9,Slovenian Open 2025
531,Marko Visse,,Follow The Leader For Fire Rock,Large,EST,27.9811,4.5039,1578.8,Expert,true,12,Midsummer Dog Sports Festival 2024
532,Max Sprinz,Redefined Benefits,Redefined Ascending Remix,Large,DEU,27.9758,4.5059,1578.3,Expert,true,12,Midsummer Dog Sports Festival 2024
533,Benediktová Markéta,Pejsek,,Large,CZE,30.2003,5.2497,1578.0,Expert,true,9,Prague Agility Party 2024
534,Carlo Mertens,Max,Vo2 Max of Shadow in Light,Large,FIN,26.6313,4.0616,1577.9,Expert,true,14,Dutch Open 2025
535,Aneta Jarczak,Taco,,Large,POL,27.8692,4.4882,1576.2,Expert,true,12,Polish Open 2025 (IN & L)
536,Pontiroli Elisa,,BOA HANCOCK L'IMPERATRICE SERPENTE,Large,ITA,32.6771,6.0912,1576.1,Expert,true,6,ProsecCup 2024
537,Erin Dunaway,,Galactic breez almondjoy,Large,EST,31.7967,5.8152,1574.0,Competitor,true,7,Midsummer Dog Sports Festival 2025
538,Tuija Laurila,PEATDIGGER EDDIE,,Large,,24.2828,3.3141,1573.6,Competitor,false,18,Midsummer Dog Sports Festival 2025
539,Daniela Edlmayr,,Jolie of Austrian Diamonds,Large,AUT,27.8039,4.4954,1572.7,Competitor,true,12,ProsecCup 2025
540,Kateřina Burdová,Flash,,Large,CZE,27.8135,4.4995,1572.6,Competitor,true,12,Polish Open 2026 (IN & L)
541,Adam Gajzlerowicz,Dibi,Destroy Internal Blasphemous Incubation,Large,POL,25.8939,3.8608,1572.5,Competitor,false,15,Polish Open SOFT 2024 (IN & L)
542,Gigi Danica,Flicka,,Large,DNK,26.5068,4.0662,1572.3,Competitor,true,14,Norwegian Open 2025
543,Bernd Rothhaar,Bliss DevlynnZ,,Large,DEU,28.5179,4.7371,1572.3,Competitor,true,11,Austrian Agility Open 2025
544,sara penazzato,cp,,Large,ITA,27.8117,4.5055,1571.8,Competitor,true,12,ProsecCup 2025
545,Kia Koskinen,Zed,Maple Yard Zed,Large,FIN,30.857,5.522,1571.6,Competitor,true,8,Nordic Agility Championship 2025
546,Anni Kelkka,Lin,,Large,FIN,25.8835,3.8651,1571.5,Competitor,false,15,Prague Agility Party 2024
547,Emilie Sales,Pep'S,Pep'S Gunly De Loustalarie Des Bourdalats,Large,FRA,27.7429,4.5032,1569.3,Competitor,true,12,AWC 2025
548,Erik Dančišák,Nessie,NNL F Muse Nessie,Large,CZE,28.4329,4.7343,1569.2,Competitor,true,11,Slovenian Open 2025
549,Monika Kuchařová,,Artemiss Misty Highland,Large,,27.7385,4.5039,1569.1,Competitor,true,12,Moravia Open 2025
550,Seppo Savikko,Kwak,Quenda Vom Thurnhof,Large,FIN,26.4192,4.0657,1568.9,Competitor,true,14,Midsummer Dog Sports Festival 2025
551,Monika Rylska,Focaccia,,Large,POL,25.2144,3.6722,1567.9,Competitor,false,16,EO 2025
552,Wendy Willemse,Draig,Legends of the Future Draig Euraid,Large,NLD,27.7043,4.5037,1567.7,Competitor,true,12,AWC 2025
553,Řezníčková  Nikola,Lú,,Large,CZE,29.9402,5.2511,1567.5,Competitor,true,9,Prague Agility Party 2024
554,Evelyne Von Riedmatten,Jacket,Dark Jacket Of Water Valley,Large,CHE,27.0218,4.2791,1567.4,Competitor,true,13,Helvetic Agility Masters 2025
555,Noora Kangasharju,,SHADOWAY'S RAGNAR LOTHBROK,Large,,27.6841,4.503,1567.0,Competitor,true,12,Midsummer Dog Sports Festival 2024
556,Uschi Temmel,Jill,Jill vom Weinbergland,Large,AUT,24.6414,3.489,1567.0,Competitor,false,17,Moravia Open 2025
557,Jennifer Persson,Conn,,Large,SWE,32.4849,6.105,1566.8,Competitor,true,6,Norwegian Open 2025
558,Mariia Evstigneeva,Ima,,Large,FIN,29.1365,4.9889,1566.8,Competitor,true,10,Polish Open 2026 (IN & L)
559,Réka Balogh-Nagy,Cinna,Beck's Hill My Dream Is Yours,Large,HUN,28.373,4.7369,1566.5,Competitor,true,11,AWC 2024
560,Tanja Strehovec,Ferrari,BLACKSHEEP'S LULLABY FERRARI,Large,ITA,25.1654,3.6708,1566.1,Competitor,false,16,Slovenian Open 2025
561,Iryna Kutsenko,Irish,,Large,UKR,28.356,4.7368,1565.8,Competitor,true,11,Polish Open SOFT 2025 (IN & L)
562,Chantal van der Poel,Jake,,Large,,29.8965,5.2504,1565.8,Competitor,true,9,Dutch Open 2025
563,Szabó Zsuzsanna,Gizda,,Large,HUN,24.5964,3.4878,1565.3,Competitor,false,17,FMBB World Championship 2025
564,Ildikó Halász,Lizi,Lizi Comme un Reve Noir,Large,HUN,29.0565,4.9817,1564.5,Competitor,true,10,JOAWC/SOAWC 2025
565,Hanni Zimmer,Cuba,Asasara Nam Nam Cuba,Large,DNK,25.1262,3.6721,1564.4,Competitor,false,16,Polish Open 2026 (IN & L)
566,Stefania Schingaro,cp,,Large,ITA,27.5509,4.4817,1564.2,Competitor,true,12,ProsecCup 2025
567,Nenad Kranjčević,Rix,,Large,HRV,25.6872,3.862,1564.0,Competitor,false,15,EO 2025
568,Pierre Lie,Chi,Wanderers Of Saint Wendelin Chi,Large,NLD,26.2859,4.0647,1563.7,Competitor,true,14,Dutch Open 2025
569,Maarja Antov,,Chronic Love Hola-Hopa,Large,,29.8222,5.2483,1563.1,Competitor,true,9,Midsummer Dog Sports Festival 2024
570,Natálie Šišovská,Banán,Banana Happy Javelai,Large,CZE,29.7741,5.2438,1561.7,Competitor,true,9,Polish Open SOFT 2024 (IN & L)
571,Zuzana Hrdličková,Ličinka,Amazing Speedy Ever Sweet Hope,Large,,27.5362,4.4983,1561.7,Competitor,true,12,Moravia Open 2025
572,Patrycja Mielnicka,Nano,,Large,POL,24.4782,3.4901,1560.3,Competitor,false,17,Polish Open SOFT 2025 (IN & L)
573,Meiju Aihio,HAIDEE,,Large,,23.9126,3.3133,1558.9,Competitor,false,18,Midsummer Dog Sports Festival 2025
574,Ingrid Lazeroms,Nora,,Large,,29.7237,5.2523,1558.7,Competitor,true,9,Dutch Open 2025
575,Eleni Lazzari,,TRUST AND FOLLOW POLAR EXPRESS,Large,,30.5339,5.5248,1558.4,Competitor,true,8,Alpine Agility Open 2024
576,Barbara Gaboli,,GREYHEART NAOS ZETA PUPPIS,Large,ITA,28.875,4.9722,1558.3,Competitor,true,10,Alpine Agility Open 2025
577,Kateryna Kosenko,Bon,,Large,UKR,24.4079,3.4883,1557.7,Competitor,false,17,Polish Open SOFT 2025 (IN & L)
578,Dominika Gawińska,Kimi,,Large,POL,26.7668,4.28,1557.1,Competitor,true,13,Polish Open SOFT 2024 (IN & L)
579,Klára Zavřelová,Zak,,Large,CZE,25.5119,3.8629,1556.9,Competitor,false,15,Polish Open SOFT 2025 (IN & L)
580,Veres Zsuzsa,Lys,Kill' Em All In The Star,Large,PRT,28.8795,4.9865,1556.8,Competitor,true,10,AWC 2024
581,gianluca ticchi,,GAMORA DEI MATIBLU,Large,ITA,30.4767,5.5201,1556.7,Competitor,true,8,ProsecCup 2025
582,Rita Larjava,AKATEMIAN REKKU,,Large,FIN,27.4042,4.498,1556.4,Competitor,true,12,Midsummer Dog Sports Festival 2024
583,Lilian Arras,Dragon,A little Dragon with infinity Power,Large,CHE,30.4914,5.5286,1556.2,Competitor,true,8,JOAWC/SOAWC 2025
584,Reinischová Klára,Forma,,Large,CZE,29.6454,5.2516,1555.6,Competitor,true,9,Prague Agility Party 2024
585,Erik Ivanov,Kaizen,Velox Crur Salamander Kaizen,Large,BGR,28.1002,4.7369,1555.6,Competitor,true,11,Polish Open 2026 (IN & L)
586,Zofia Kowalczewska,Kleks,,Large,POL,28.8435,4.99,1554.9,Competitor,true,10,Polish Open SOFT 2024 (IN & L)
587,Hadrbolcová  Michaela,Čiki,,Large,CZE,29.6211,5.2503,1554.8,Competitor,true,9,Prague Agility Party 2024
588,Caterina Rolli,,GINGERBELL PURPLE RAIN,Large,ITA,26.0386,4.0646,1553.8,Competitor,true,14,ProsecCup 2025
589,Ema Brunovská,Bailey,,Large,SVK,28.0412,4.7393,1552.9,Competitor,true,11,Polish Open 2026 (IN & L)
590,Marzia Liberatori,,Moel Dilys at Shepworld,Large,ITA,27.3206,4.5039,1552.3,Competitor,true,12,ProsecCup 2025
591,Radim Knapek,,Eyes On Oasis  Herding Devils,Large,,27.3152,4.5044,1552.1,Competitor,true,12,Moravia Open 2025
592,Loya VanOrder,Mojo,Empire of Fire All Good Mojo Mojito,Large,USA,26.6309,4.2793,1551.7,Competitor,true,13,Norwegian Open 2025
593,Sarah Morra,,Princesse Sefa de la Bergerie de Morgane,Large,FRA,29.4908,5.2342,1551.5,Competitor,true,9,Prague Agility Party 2025
594,Heidi Simonsen,Ghost,Eiri Greme Everthing Love For Ghost,Large,DNK,23.7225,3.314,1551.2,Competitor,false,18,Polish Open 2026 (IN & L)
595,Marina Sinobad,Žuno,Žuno Olujni od Pjegave Sanjaske Zuno,Large,SRB,24.2343,3.4887,1550.7,Competitor,false,17,Slovenian Open 2025
596,Gabriella Ravelli,April,ATOMIC CAT DETTA APRIL,Large,ITA,29.4653,5.2344,1550.5,Competitor,true,9,JOAWC/SOAWC 2025
597,Gregor Jus,Ava,Hypnotic blacklight Mint's Energy Ava,Large,SVN,28.7101,4.9865,1550.0,Competitor,true,10,Slovenian Open 2025
598,Hans Haenny,Light,,Large,CHE,30.3111,5.5213,1549.9,Competitor,true,8,Helvetic Agility Masters 2025
599,Ferrari Luca,,Chesterfield della Linea,Large,ITA,29.4799,5.2502,1549.2,Competitor,true,9,Prague Agility Party 2024
600,Ács-Kövesi Ágnes,Wetu,Wings For Run Wetu,Large,HUN,28.6861,4.9863,1549.1,Competitor,true,10,Slovenian Open 2025
601,Samira Frei,Flexx,Flexx Beware of Terral Malaga Exclusive Edition,Large,CHE,25.9037,4.0676,1548.0,Competitor,true,14,Prague Agility Party 2025
602,Roberto Libera,,WHITE LIES TO SHARK ZANZIBAR,Large,ITA,27.2016,4.5026,1547.8,Competitor,true,12,ProsecCup 2025
603,Dominika Kohoutová,Piña,,Large,CZE,31.1212,5.8095,1547.7,Competitor,true,7,Polish Open SOFT 2025 (IN & L)
604,Emanuel Hetych,Wizz,,Large,AUT,26.5106,4.2783,1547.0,Competitor,true,13,Austrian Agility Open 2025
605,Olga Edrova,Reed,Surprise Spin Stars Power Dogs,Large,CZE,27.8774,4.7406,1546.2,Competitor,true,11,AWC 2024
606,Ramona Rumpen-Boersma,Lewis,,Large,NLD,24.1052,3.4892,1545.5,Competitor,false,17,EO 2025
607,Liuhto Tuulia,Toki,,Large,FIN,28.5965,4.9874,1545.4,Competitor,true,10,Prague Agility Party 2024
608,Jlenia Pacor,cp,,Large,ITA,31.9319,6.1026,1545.0,Competitor,true,6,ProsecCup 2024
609,Milena Kohutková,Lucy,,Large,SVK,28.565,4.9885,1544.0,Competitor,true,10,JOAWC/SOAWC 2024
610,Beata Luchowska,Kobra,Shadow of Aire Yunique,Large,SVN,23.5391,3.3154,1543.7,Competitor,false,18,Prague Agility Party 2024
611,Alice Laforge,Tesla,Enjoy the attraction of Tesla,Large,ITA,31.9635,6.1254,1543.5,Competitor,true,6,ProsecCup 2024
612,Urska Maganja,,Be divine Freya Paws of Sky,Large,,26.4219,4.2783,1543.5,Competitor,true,13,Moravia Open 2025
613,Rossella  Piana,,HEAVEN RAINBOW SUPUNNA,Large,ITA,31.912,6.1137,1542.8,Competitor,true,6,ProsecCup 2025
614,Ina Spaetgens,Pogo,,Large,DEU,30.9081,5.7854,1542.1,Competitor,true,7,Polish Open 2026 (IN & L)
615,Casado Axular,Eywa,,Large,ESP,29.3009,5.2519,1541.8,Competitor,true,9,Prague Agility Party 2024
616,Urszula Rybok,Amira,,Large,POL,26.9916,4.4837,1541.6,Competitor,true,12,Polish Open SOFT 2025 (IN & L)
617,Radka Křelinová,Edwin  Ťapka,,Large,CZE,30.1256,5.5293,1541.5,Competitor,true,8,Prague Agility Party 2025
618,Nastasia Cerda-Gallego,Bazinga,,Large,,29.2888,5.2518,1541.3,Competitor,true,9,Dutch Open 2025
619,Bartos Zsuzsanna,Wixtra Paradise,Wixtra Paradise “Chia”,Large,POL,27.7483,4.7413,1541.0,Competitor,true,11,ProsecCup 2025
620,Nadine Alshut,Pashion-Chantal,,Large,DEU,32.8109,6.4418,1539.4,Competitor,true,5,Polish Open SOFT 2025 (IN & L)
621,Viivi Luuri,,DRAGONFLAME'S IT TAKES TWO TO TANGO,Large,,26.9735,4.5033,1538.5,Competitor,true,12,Midsummer Dog Sports Festival 2024
622,Manuela Curin,Atomic,Be Aware Atomic,Large,AUT,24.4666,3.673,1537.9,Competitor,false,16,Austrian Agility Open 2025
623,Dimitra Drakou,,ARDEMONIO FLAGRAT AETERNITAS,Large,ITA,31.6787,6.0797,1537.6,Competitor,true,6,ProsecCup 2025
624,Jan Fiala,Rise Up,,Large,CZE,25.6196,4.0637,1537.1,Competitor,true,14,Polish Open 2026 (IN & L)
625,Anna Chocianovic,Jasenak Arctic,,Large,,29.9783,5.5166,1537.1,Competitor,true,8,Midsummer Dog Sports Festival 2025
626,Christos Patsios,Kyon,,Large,GRC,27.6015,4.728,1536.7,Competitor,true,11,Hungarian Open 2025
627,Gruber Katharina,Cube,,Large,AUT,25.5995,4.0669,1536.0,Competitor,true,14,Austrian Agility Open 2025
628,Marko Kivihalme,,WALKING DISASTER'S LOTUS ELITE,Large,FIN,24.4021,3.6727,1535.4,Competitor,false,16,Midsummer Dog Sports Festival 2025
629,Kirsten van Ravenhorst,Yggdrasil,,Large,,29.1236,5.2506,1534.9,Competitor,true,9,Dutch Open 2025
630,Aneta Koterba,Zoey,,Large,POL,27.5778,4.7358,1534.8,Competitor,true,11,Polish Open SOFT 2025 (IN & L)
631,Anežka Štihlová,,B’Yoko Never Never Land,Large,,26.8693,4.504,1534.3,Competitor,true,12,Moravia Open 2025
632,Mari Alajääski,,JOHAN ON TÄYSOSUMA,Large,FIN,27.5706,4.7381,1534.3,Competitor,true,11,Moravia Open 2025
633,Patrick Bouwmans,Daemon,Dark Daemon From Dutch Pepper,Large,FIN,26.8514,4.5013,1533.9,Competitor,true,12,Dutch Open 2025
634,Michaela Šubrtová,,Attention Please Idolo,Large,CZE,28.3047,4.9898,1533.4,Competitor,true,10,Prague Agility Party 2025
635,Kunz Anja,Wubke,,Large,DEU,30.7862,5.8186,1533.2,Competitor,true,7,Polish Open 2024 (IN & L)
636,ilaria rizzo,,Ordinary love des plaines du minervois Luvi,Large,FRA,27.5202,4.7363,1532.4,Competitor,true,11,FMBB World Championship 2025
637,Brenca Simon,Sign,Zodiac Sign of Noble County,Large,CHE,25.5042,4.066,1532.2,Competitor,true,14,AWC 2025
638,Roberto  Begelle,cp,,Large,SRB,26.8056,4.5026,1531.9,Competitor,true,12,ProsecCup 2025
639,Barbora Novotná,Pixi,,Large,CZE,27.5065,4.738,1531.7,Competitor,true,11,Polish Open 2026 (IN & L)
640,Eszter Szamfira,Tessa,Blackbird Gold'N Rebeits,Large,HUN,24.886,3.865,1531.6,Competitor,false,15,EO 2025
641,Posset Sabrina,Ruby,Absolut Ruby Red vom Letzen Wolf,Large,AUT,24.8737,3.8642,1531.2,Competitor,false,15,Prague Agility Party 2024
642,Michiel Lazeroms,Wannahave Rave,,Large,FIN,28.2223,4.984,1530.8,Competitor,true,10,Dutch Open 2025
643,Tobias Wüst,Life,Bääm Thatu2019s Life With Eager To Work,Large,DEU,29.0113,5.2507,1530.4,Competitor,true,9,AWC 2025
644,Natalia Karpińska,Shiro,Shiro Stylish Shiro Queen of Spades,Large,POL,24.2709,3.6718,1530.2,Competitor,false,16,Polish Open 2026 (IN & L)
645,Ola Gronek,Gem,,Large,POL,26.7648,4.5031,1530.2,Competitor,true,12,Polish Open 2026 (IN & L)
646,Kinga Kubecka,Dobisia,,Large,POL,23.7183,3.4885,1530.1,Competitor,false,17,Polish Open SOFT 2025 (IN & L)
647,Chiara Bramato,,JOY'S PEACH BLACKSHEEP,Large,ITA,26.7541,4.5037,1529.7,Competitor,true,12,ProsecCup 2025
648,Maruša Podjed Seitl,Tiger,Shadow of Aire Eye of the Tiger Tiger,Large,SVN,26.073,4.2792,1529.4,Competitor,true,13,AWC 2025
