rank,handler,call_name,registered_name,size,country,mu,sigma,displayed_rating,tier,provisional,num_runs,last_competition
1003,Daria Skrypytsia,Brie,,Large,UKR,24.9691,5.5272,1335.5,Competitor,true,8,Norwegian Open 2025
1004,Saga Heikkilä,BONA,,Large,,24.9573,5.5233,1335.5,Competitor,true,8,Midsummer Dog Sports Festival 2025
1005,Säde Tuoreniemi,,ANGYALI ÁLOM BANDITA,Large,,24.1014,5.24,1335.3,Competitor,true,9,Midsummer Dog Sports Festival 2025
1006,Ersie Theocharopoulou,Pikla,,Large,GRC,23.3526,4.9905,1335.2,Competitor,true,10,EO 2024
1007,Jan Kadlec,,Feeling Happy Diandra,Large,CZE,24.9401,5.5214,1335.0,Competitor,true,8,Prague Agility Party 2025
1008,Melanie de Klerk,Sinna,Fulocity Seismic Sinna,Large,ZAF,24.9502,5.5258,1334.9,Competitor,true,8,AWC 2025
1009,Mládková  Natálie,Ria,,Large,CZE,24.1147,5.2492,1334.7,Competitor,true,9,Prague Agility Party 2024
1010,Mari Alajääski,Väiski,,Large,FIN,24.1109,5.2511,1334.3,Competitor,true,9,Polish Open 2026 (IN & L)
1011,Helmut Klomser,Ferencik Ria,,Large,,23.3232,4.989,1334.2,Competitor,true,10,Moravia Open 2025
1012,Zuzana Marková,,Arch Upside Down,Large,CZE,25.8036,5.8191,1333.9,Competitor,true,7,Prague Agility Party 2025
1013,Ann-kathrin Böckmann,Gaia,Gaia Stünkel´s Gaia 2.0,Large,DEU,25.8003,5.8193,1333.7,Competitor,true,7,Prague Agility Party 2025
1014,Amandine Dogot,Rina,Rina des terre’s Harry’D Rina,Large,BEL,25.7708,5.8106,1333.6,Competitor,true,7,FMBB World Championship 2025
1015,Romain Corman,Niri,,Large,FIN,24.0827,5.2517,1333.1,Competitor,true,9,Dutch Open 2025
1016,Nela Nýdrlová,Deci,,Large,CZE,26.6555,6.1127,1332.7,Competitor,true,6,Polish Open SOFT 2024 (IN & L)
1017,Elżbieta Kukharchuk,Spy,,Large,POL,22.5224,4.7377,1332.4,Competitor,true,11,Polish Open 2026 (IN & L)
1018,Samuel Štoudek,,Valery Tender Flash,Large,,23.2559,4.9895,1331.5,Competitor,true,10,Moravia Open 2025
1019,Sylvia Massie,Billie,,Large,,24.0392,5.2516,1331.4,Competitor,true,9,Dutch Open 2025
1020,Nadine Geers,Zelda,,Large,,24.0295,5.2516,1331.0,Competitor,true,9,Dutch Open 2025
1021,Mirit Shahar,Mika,,Large,,26.6121,6.113,1330.9,Competitor,true,6,Hungarian Open 2025
1022,Sonja Simon,B-B,,Large,LUX,24.0246,5.2516,1330.8,Competitor,true,9,Dutch Open 2025
1023,Zaira Mor,,BANSHEE DEI SOGNI DI MEZZA ESTATE,Large,ITA,24.7904,5.5092,1330.5,Competitor,true,8,Alpine Agility Open 2024
1024,Ernst Patrick,Fellow,Dusk till Dawn of Noble County,Large,CHE,25.7123,5.8167,1330.5,Competitor,true,7,Helvetic Agility Masters 2025
1025,Kristýna ​Bucharová,,A3Ch Bria od Morového sloupu,Large,,25.7201,5.8196,1330.5,Competitor,true,7,Prague Agility Party 2025
1026,Papinóth Bartos Zsuzsanna,,Chia Wixtra Paradise,Large,,24.8254,5.5216,1330.4,Competitor,true,8,Prague Agility Party 2025
1027,Sylvie Tylšová,Drriwy,Am Drriwy Hložinka,Large,CZE,26.637,6.1268,1330.3,Competitor,true,6,JOAWC/SOAWC 2025
1028,Wohanková Julie,Šáma,,Large,CZE,24.0051,5.249,1330.3,Competitor,true,9,Prague Agility Party 2024
1029,Stefanie Groitl,Deep,Deep Hit With Eager To Work,Large,DEU,26.6154,6.1193,1330.3,Competitor,true,6,Helvetic Agility Masters 2025
1030,Serena Sarti,,JACA IN THE STAR,Large,ITA,22.4678,4.7384,1330.1,Competitor,true,11,Alpine Agility Open 2025
1031,Hans Heijboer,Wendy,,Large,,24.0042,5.2515,1330.0,Competitor,true,9,Dutch Open 2025
1032,Belinda van Soest,Lex,,Large,,23.999,5.2515,1329.8,Competitor,true,9,Dutch Open 2025
1033,Ilaria Anghelone,,LOGAN DEI MATIBLU,Large,ITA,24.7895,5.5158,1329.7,Competitor,true,8,ProsecCup 2025
1034,Anja Klanjšek,Sid,,Large,SVN,23.2024,4.9875,1329.6,Competitor,true,10,Slovenian Open 2024
1035,Kristina Rosen,S'Cheers NNL,,Large,,26.6076,6.126,1329.2,Competitor,true,6,Moravia Open 2024
1036,Seppe Van Hove,Sem,Big City Borders Sem,Large,BEL,26.6094,6.1266,1329.2,Competitor,true,6,JOAWC/SOAWC 2025
1037,Jana Němcová,,Apollo Black Via Karneda,Large,,25.683,5.8193,1329.0,Competitor,true,7,Prague Agility Party 2025
1038,Arianna Venzano,,NATURE MIND BACK UP HAWK,Large,DEU,26.578,6.1181,1328.9,Competitor,true,6,ProsecCup 2024
1039,Kateřina Novotná,,A3Ch Chica Checa Yaparoos,Large,CZE,26.5885,6.1238,1328.7,Competitor,true,6,Prague Agility Party 2025
1040,Ada Osińska,,Bajka from Land of Milk and Honey,Large,POL,25.66,5.8174,1328.3,Competitor,true,7,AWC 2025
1041,Luc Thomas,Kheela,,Large,BEL,25.6396,5.8132,1328.0,Competitor,true,7,Croatian Open 2024
1042,Kamila Bieńczak,,Will be Fantastic STARS POWER DOGS,Large,POL,25.6486,5.8182,1327.8,Competitor,true,7,Moravia Open 2024
1043,Carlotta  Zambernardi,,Speedapp Teddy in my dreams,Large,,26.5278,6.1173,1327.0,Competitor,true,6,ProsecCup 2024
1044,Thomas Behrendt,Knut,Knut of Shadowman,Large,DEU,24.7572,5.528,1326.9,Competitor,true,8,JOAWC/SOAWC 2025
1045,Odeneg Tanja,Obiwan,,Large,HRV,26.5442,6.1237,1326.9,Competitor,true,6,ProsecCup 2025
1046,Nina Gregl,Simba,,Large,HRV,23.9181,5.2505,1326.7,Competitor,true,9,EO 2025
1047,Daria Sudakova,Kira,From Kasta Ukraine Daiquiri Kiki,Large,UKR,24.7416,5.5286,1326.2,Competitor,true,8,AWC 2024
1048,Allan Carlsen,Jayda Deabei,Jayda Deabei Jayda,Large,DNK,22.3636,4.7374,1326.1,Competitor,true,11,Norwegian Open 2025
1049,Sofia Maria Papavero,cp,ROKKITASSUN WHY NOT,Large,ITA,21.5457,4.4665,1325.8,Competitor,true,12,ProsecCup 2025
1050,Eva Medić,Yin,,Large,HRV,22.3576,4.7391,1325.6,Competitor,true,11,EO 2025
1051,Jonášová  Michala,Makronka,Macron Kings Paws,Large,CZE,23.8566,5.2498,1324.3,Competitor,true,9,Prague Agility Party 2024
1052,Jouni Orenius,Amidala,,Large,SWE,24.6264,5.5114,1323.7,Competitor,true,8,Norwegian Open 2025
1053,Victoria Enerud,Nix,Keep Working Bizzy Nix,Large,NOR,23.8101,5.2399,1323.6,Competitor,true,9,Norwegian Open 2024
1054,Veronika Kralikova,Bee,Joy Bee Ferenčík,Large,SVK,23.831,5.2482,1323.5,Competitor,true,9,Croatian Open 2024
1055,Kristýna Hoftych,,Am Doggo  Unstoppable Paws,Large,CZE,25.5324,5.8192,1323.0,Competitor,true,7,Prague Agility Party 2025
1056,Emanuele Perbellini,cp,,Large,ITA,26.4413,6.1249,1322.7,Competitor,true,6,ProsecCup 2024
1057,César Martinez,Lilly,,Large,ESP,27.401,6.4452,1322.6,Competitor,true,5,EO 2024
1058,Oleksandra Shybkoi,Betty,,Large,UKR,26.4299,6.1229,1322.5,Competitor,true,6,Polish Open SOFT 2025 (IN & L)
1059,Katka Tercova,,Zpirit Infinity Runners,Large,POL,23.7551,5.2386,1321.6,Competitor,true,9,Moravia Open 2025
1060,Trine Thorkildsen,Lily,,Large,NOR,22.8957,4.9532,1321.4,Competitor,true,10,AWC 2025
1061,Alessandro Masiero,,APPLE SIRI DEI MATIBLU,Large,ITA,21.4729,4.482,1321.1,Competitor,true,12,ProsecCup 2025
1062,Daróczi Orsi,Fay,Fire Inspired Funatic Fay,Large,,22.9731,4.9856,1320.6,Competitor,true,10,Hungarian Open 2025
1063,Gregor Giliams,Vitez,,Large,NLD,22.2182,4.7375,1320.2,Competitor,true,11,Austrian Agility Open 2025
1064,Sofia Yliluoma,,COFFEE CREAM THE MAZE RUNNER,Large,,23.7207,5.2504,1318.8,Competitor,true,9,Midsummer Dog Sports Festival 2024
1065,Jelena Proshina,Sunny,,Large,LVA,26.333,6.1224,1318.6,Competitor,true,6,Polish Open 2025 (IN & L)
1066,Vivien Menger,Legend,,Large,DEU,25.4181,5.8185,1318.5,Competitor,true,7,Polish Open 2024 (IN & L)
1067,Hans Hänny,Aloha,,Large,CZE,26.3036,6.1229,1317.4,Competitor,true,6,ProsecCup 2025
1068,Novotná Barbora,Ťápo,,Large,CZE,23.6807,5.2496,1317.3,Competitor,true,9,Prague Agility Party 2024
1069,Kimberly Barkow,June,,Large,DEU,25.3662,5.8111,1317.3,Competitor,true,7,Polish Open SOFT 2025 (IN & L)
1070,Kateřina Terčová,,A3Ch Aiyta Sapanaska,Large,,25.384,5.8193,1317.0,Competitor,true,7,Prague Agility Party 2025
1071,Řezníčková Lenka,Nessy,,Large,CZE,23.665,5.2494,1316.7,Competitor,true,9,Prague Agility Party 2024
1072,Ilario Spinelli,,DANGER BLACK KALI',Large,ITA,23.6498,5.2463,1316.4,Competitor,true,9,Alpine Agility Open 2024
1073,Adrian Bajo Alonso,Gif,Redefined Action Gif,Large,ESP,26.2798,6.1242,1316.3,Competitor,true,6,AWC 2025
1074,Zsofia Panyi,Floki,Black Obsidian Guiness,Large,,26.2716,6.1239,1316.0,Competitor,true,6,ProsecCup 2024
1075,Krislin Kallio,,SOMETHING LIKE XTRA DESTINY,Large,,26.2458,6.1177,1315.7,Competitor,true,6,Midsummer Dog Sports Festival 2025
1076,Azard Bazzocchi,cp,,Large,ITA,26.1389,6.0847,1315.4,Competitor,true,6,ProsecCup 2025
1077,Marco Raimondi,Mad,,Large,ITA,26.2496,6.1232,1315.2,Competitor,true,6,Slovenian Open 2024
1078,Lorenzo Gatti,,QUISQUE FABER LA MASCHERA DI FERRO,Large,ITA,24.4513,5.5251,1315.0,Competitor,true,8,ProsecCup 2025
1079,Zsófia Sallay,Shy-shy TFBOTM,,Large,HUN,26.2269,6.1199,1314.7,Competitor,true,6,Moravia Open 2025
1080,Lucie Glejdurová,,Do My Best  Neverending Force,Large,CZE,26.2385,6.1261,1314.4,Competitor,true,6,Prague Agility Party 2025
1081,JESSICA Scopato,cp,WINALMIK'S REGINA DI CUORI,Large,ITA,24.4244,5.5223,1314.3,Competitor,true,8,ProsecCup 2025
1082,Nataliia  Denysenko,Akira Rin,,Large,UKR,26.2302,6.1248,1314.2,Competitor,true,6,Moravia Open 2025
1083,Jan Lefner,Tekka,,Large,CZE,26.2247,6.1237,1314.1,Competitor,true,6,Polish Open SOFT 2025 (IN & L)
1084,Craig Ritchie,Clyde,Darleyfalls Winter Sky,Large,PRT,23.5838,5.2456,1313.9,Competitor,true,9,EO 2025
1085,Dominika Kohoutová,,Bcs It’s Time for Funky Adventure,Large,CZE,24.4099,5.5214,1313.8,Competitor,true,8,Prague Agility Party 2025
1086,Sussi Nederskov Nielsen,Ivey,,Large,DNK,27.1585,6.4404,1313.5,Competitor,true,5,Norwegian Open 2025
1087,Robin Ploegmakers,,Bheem Whannahave Bheem me Up,Large,,25.2965,5.8196,1313.5,Competitor,true,7,Prague Agility Party 2025
1088,Alice Jirásková,,"Bohemian Rhapsody ""Gaia"" Verline",Large,CZE,25.2714,5.8191,1312.6,Competitor,true,7,Prague Agility Party 2025
1089,Orsini  Elodie,Yago,,Large,FRA,26.1436,6.11,1312.5,Competitor,true,6,Alpine Agility Open 2025
1090,Radka Křelinová,Dean,,Large,CZE,26.183,6.1239,1312.5,Competitor,true,6,Polish Open SOFT 2025 (IN & L)
1091,Irène Mauroux,Extreme Folly,Extreme Folly de tizin Tychka,Large,CHE,23.5276,5.2392,1312.4,Competitor,true,9,Alpine Agility Open 2025
1092,Zuzana Juřičková,Gordon Diandra,,Large,,25.2663,5.8191,1312.4,Competitor,true,7,Prague Agility Party 2025
1093,Juan Cadena,Ralf,Blessed Borders Take it or Leave it,Large,COL,24.3749,5.5258,1311.9,Competitor,true,8,EO 2025
1094,Heinzel Markus,Bandit,,Large,AUT,23.5352,5.2502,1311.4,Competitor,true,9,JOAWC/SOAWC 2025
1095,Andrea Brocca,CURRY SUPUNNA,,Large,ITA,24.3047,5.5071,1311.3,Competitor,true,8,Alpine Agility Open 2024
1096,Leendert Tolsma-Wignand,Mow,,Large,,23.535,5.2514,1311.2,Competitor,true,9,Dutch Open 2025
1097,Michael Van Waegevelde,Radio,,Large,,23.535,5.2514,1311.2,Competitor,true,9,Dutch Open 2025
1098,Sonja Zerbe,Mojito,,Large,,23.535,5.2514,1311.2,Competitor,true,9,Dutch Open 2025
1099,Sonja Stenger,Rudy,,Large,,23.535,5.2514,1311.2,Competitor,true,9,Dutch Open 2025
1100,Lyana Rymenants,D’jane,,Large,,23.535,5.2514,1311.2,Competitor,true,9,Dutch Open 2025
1101,Nathalie de Korte-Tarant,Face,,Large,FIN,23.535,5.2514,1311.2,Competitor,true,9,Dutch Open 2025
1102,Kay Verschuren,Vixem,,Large,,23.535,5.2514,1311.2,Competitor,true,9,Dutch Open 2025
1103,Mandy Roeting,Faya,,Large,,23.535,5.2514,1311.2,Competitor,true,9,Dutch Open 2025
1104,Greetje Hoekstra,Wietske,,Large,,23.535,5.2514,1311.2,Competitor,true,9,Dutch Open 2025
1105,Katleen Cox,Ocho,,Large,,23.535,5.2514,1311.2,Competitor,true,9,Dutch Open 2025
1106,Bernadette Droste,Mats,,Large,,23.535,5.2514,1311.2,Competitor,true,9,Dutch Open 2025
1107,Olivier Wiegman,Zazu,,Large,,23.535,5.2514,1311.2,Competitor,true,9,Dutch Open 2025
1108,Linda Valk-Vruggink,Icon,,Large,,23.535,5.2514,1311.2,Competitor,true,9,Dutch Open 2025
1109,Semra Konings,PP Jangles,,Large,,23.535,5.2514,1311.2,Competitor,true,9,Dutch Open 2025
1110,Nadine Geers,Zeppelin,,Large,,23.535,5.2514,1311.2,Competitor,true,9,Dutch Open 2025
1111,Michèle Taffijn-du Bois,Just Jackson,,Large,NLD,23.535,5.2514,1311.2,Competitor,true,9,Dutch Open 2025
1112,Kim Boes-Pouls,Vasco,,Large,,23.535,5.2514,1311.2,Competitor,true,9,Dutch Open 2025
1113,Olivier Wiegman,Toek,,Large,,23.535,5.2514,1311.2,Competitor,true,9,Dutch Open 2025
1114,Maiju Parviainen,PROMILLEN OCTOMORE,,Large,,23.4978,5.2438,1310.7,Competitor,true,9,Midsummer Dog Sports Festival 2024
1115,Daria Denysenko,Brix,,Large,UKR,26.1284,6.1239,1310.3,Competitor,true,6,Moravia Open 2025
1116,Arató Zoé,Yoda,Bariguard Indian Meyerea,Large,HUN,26.0947,6.1161,1309.9,Competitor,true,6,Hungarian Open 2025
1117,Sara Montani,,PETER PAN TO SHARK ZANZIBAR,Large,ITA,24.2599,5.5056,1309.7,Competitor,true,8,Alpine Agility Open 2024
1118,Papinóth Bartos Zsuzsanna,,Tofu Call Me Ghost With Brain Inside,Large,,25.2014,5.8195,1309.7,Competitor,true,7,Prague Agility Party 2025
1119,Fabian Weiss,Bahja,,Large,CHE,25.1848,5.8168,1309.4,Competitor,true,7,Norwegian Open 2025
1120,Kristýna Krutílková,Bella,,Large,,26.1009,6.123,1309.3,Competitor,true,6,Moravia Open 2025
1121,Anthony Guillemot,Päike,Paike Izarra Xakur,Large,FRA,24.312,5.5273,1309.2,Competitor,true,8,EO 2025
1122,Laura Selmic,Hup,,Large,USA,27.0578,6.4445,1309.0,Competitor,true,5,EO 2025
1123,Martyna Okrasa,,Burning Desire Neverending Force,Large,POL,24.2645,5.5136,1308.9,Competitor,true,8,Moravia Open 2025
1124,Stefanie Rainer,Believe,"Infinite Believe In Your Dreams Mx, Mxj",Large,USA,24.2971,5.5273,1308.6,Competitor,true,8,EO 2025
1125,Jos Van Denderen,Evy,,Large,NLD,24.2944,5.5273,1308.5,Competitor,true,8,EO 2025
1126,Manon Ferrer,Écho,Petit Prince Écho,Large,FRA,24.2879,5.5263,1308.4,Competitor,true,8,Croatian Open 2024
1127,Laura Salazar,Blio,,Large,,26.0573,6.1168,1308.3,Competitor,true,6,Hungarian Open 2024
1128,Radovan Liška,,Prodigy Shadow of Aire,Large,,25.1321,5.8114,1307.9,Competitor,true,7,Prague Agility Party 2025
1129,Jan Lefner,A'TexasHold'mNoLimit Azillion,,Large,CZE,25.1519,5.8191,1307.8,Competitor,true,7,Prague Agility Party 2025
1130,Grzegorz Jedrzejewski,Pirat,,Large,POL,27.0237,6.4467,1307.3,Competitor,true,5,Polish Open SOFT 2024 (IN & L)
1131,Krisztina Holti,Effy,,Large,HUN,26.0441,6.1239,1306.9,Competitor,true,6,Polish Open 2026 (IN & L)
1132,Kathrin Taucher,,Ever Wild Breaking the Habir,Large,,25.0962,5.8119,1306.4,Competitor,true,7,Moravia Open 2025
1133,Michal Brych,Cody,Crocodile Yabalute Cody,Large,CZE,24.192,5.5154,1305.8,Competitor,true,8,FMBB World Championship 2025
1134,Petra Andrýsková,Mojky,,Large,CZE,25.9348,6.0988,1305.5,Competitor,true,6,Polish Open 2026 (IN & L)
1135,Petra Vyplelová,,A3Ch Flank “Ray”  Ballarat,Large,CZE,26.008,6.1254,1305.3,Competitor,true,6,Prague Agility Party 2025
1136,Isabella Stefl,Viper,,Large,AUT,25.0701,5.8178,1304.7,Competitor,true,7,Austrian Agility Open 2025
1137,Kine Eimhjellen,Vici,,Large,NOR,24.1901,5.5261,1304.5,Competitor,true,8,Polish Open 2026 (IN & L)
1138,Matteo Baudizzone,cp,,Large,ITA,25.9723,6.1248,1303.9,Competitor,true,6,ProsecCup 2024
1139,Miriam García Gómez,Ray,,Large,ESP,26.927,6.4482,1303.3,Competitor,true,5,JOAWC/SOAWC 2025
1140,Katarzyna Tusińska,Hemps,,Large,POL,25.9512,6.1232,1303.3,Competitor,true,6,Polish Open SOFT 2025 (IN & L)
1141,Kairi Sälik,ALINA,,Large,,25.9384,6.1237,1302.7,Competitor,true,6,Midsummer Dog Sports Festival 2025
1142,Chiara Bramato,cp,,Large,ITA,24.1413,5.5252,1302.6,Competitor,true,8,ProsecCup 2025
1143,Bierbaum-Boneforte Monika,Ciaran,,Large,,25.9284,6.1213,1302.6,Competitor,true,6,Austrian Agility Open 2025
1144,Meier Daniela,Flash,,Large,DEU,23.3072,5.2499,1302.3,Competitor,true,9,Prague Agility Party 2024
1145,Michaela Táflová,Feja,,Large,CZE,25.9237,6.1241,1302.1,Competitor,true,6,Polish Open 2025 (IN & L)
1146,Jana  Rohálová,Amolette Witalpi,,Large,,25.9255,6.1252,1302.0,Competitor,true,6,Moravia Open 2024
1147,Jana Haberzettlová,,Boa Vista Mind The Dog,Large,,25.0065,5.8188,1302.0,Competitor,true,7,Prague Agility Party 2025
1148,Lucas Bong,,Quincy Quicksilver Matthias Snowchampz,Large,,24.9947,5.8186,1301.6,Competitor,true,7,Prague Agility Party 2025
1149,Rita Papp,Tengo,,Large,HUN,25.9046,6.1234,1301.4,Competitor,true,6,Polish Open 2024 (IN & L)
1150,Kateřina Pospíšilová,Hope,,Large,CZE,24.9824,5.8187,1301.0,Competitor,true,7,Prague Agility Party 2025
1151,Silvio Urso,,RIDE THE LIGHTNING IN THE STAR,Large,ITA,25.8684,6.1169,1300.7,Competitor,true,6,ProsecCup 2024
1152,Jlenia Pacor,cp,,Large,ITA,25.8929,6.1248,1300.7,Competitor,true,6,ProsecCup 2024
1153,Paula Volosenkinaite,Havana,,Large,LTU,25.8903,6.1258,1300.5,Competitor,true,6,Polish Open 2024 (IN & L)
1154,Augustyniak  Paulina,hiya,,Large,POL,23.2531,5.2495,1300.2,Competitor,true,9,Prague Agility Party 2024
1155,Andrea Bolaños,Kimmy,Fuss Dog Kennel Meryl Streep,Large,CRI,25.878,6.1247,1300.2,Competitor,true,6,EO 2025
1156,Minttu Mantere,,OFF LINE'S WAIT FOR FUN,Large,,25.8761,6.1235,1300.2,Competitor,true,6,Midsummer Dog Sports Festival 2025
1157,Rebecca Sundqvist,Rex,,Large,SWE,24.0319,5.5114,1299.9,Competitor,true,8,Nordic Agility Championship 2024
1158,Feldkirchner Christina,Annie,,Large,,26.8303,6.4462,1299.7,Competitor,true,5,Austrian Agility Open 2025
1159,Annalena Fichtl,,Hopfenland‘s Lotti Hopfenland Aussies,Large,,24.9486,5.819,1299.7,Competitor,true,7,Prague Agility Party 2025
1160,Zsuzsanna Szabó,-,,Large,HUN,24.9357,5.8155,1299.6,Competitor,true,7,Moravia Open 2025
1161,Hans Haenny,,Dream of Lightning of Water valley,Large,CHE,25.8563,6.1239,1299.4,Competitor,true,6,Moravia Open 2024
1162,Lenka Urbanová,,Bet My Life on Funky Adventure,Large,CZE,24.9414,5.8189,1299.4,Competitor,true,7,Prague Agility Party 2025
1163,Hans Hänny,Lycan,,Large,CHE,25.8441,6.1214,1299.2,Competitor,true,6,ProsecCup 2025
1164,Rita Francucci,cp,,Large,ITA,22.3954,4.9728,1299.1,Competitor,true,10,ProsecCup 2025
1165,Kinga Kubecka,,Aim High For The Stars KILLING MACHINE DOBBY,Large,POL,24.8751,5.7991,1299.1,Competitor,true,7,Moravia Open 2025
1166,Haslinger Lena,Ice,,Large,,26.795,6.4458,1298.3,Competitor,true,5,Austrian Agility Open 2025
1167,Lena Mulansky,Ben,,Large,DEU,25.8239,6.1226,1298.2,Competitor,true,6,Slovenian Open 2024
1168,Michaela Podloucká,,Future Fizz Stars Power Dogs,Large,CZE,24.9054,5.8189,1298.0,Competitor,true,7,Prague Agility Party 2025
1169,Heidi Koch Simonsen,Ghost16,,Large,DNK,25.8174,6.1235,1297.9,Competitor,true,6,Polish Open 2025 (IN & L)
1170,Kristina Rosen,,Jasmine from Let's Border,Large,,26.7801,6.4458,1297.7,Competitor,true,5,Moravia Open 2024
1171,Sabrina Kraenzl,,Mister Dean Firework Hill,Large,,24.8991,5.8189,1297.7,Competitor,true,7,Prague Agility Party 2025
1172,Emilia Eerola,,VINDICATE'S POLITE POMMAC,Large,FIN,25.8081,6.1236,1297.5,Competitor,true,6,Midsummer Dog Sports Festival 2025
1173,Petra Kolegarová,A3Ch Buddy,,Large,CZE,24.8902,5.8188,1297.4,Competitor,true,7,Prague Agility Party 2025
1174,Alice Faccin,cp,,Large,ITA,25.7385,6.1035,1297.1,Competitor,true,6,ProsecCup 2024
1175,Despoina  Koufopanteli,,Enchanting Spring Blossom Sonic Workaholic,Large,POL,25.7326,6.1023,1297.0,Competitor,true,6,ProsecCup 2024
1176,Illényi Hella,Brill,Harmonious Brilliant Quick Angel,Large,,25.7843,6.1211,1296.8,Competitor,true,6,Hungarian Open 2024
1177,Labieniec Magdalena,Koma,,Large,POL,23.1648,5.2491,1296.7,Competitor,true,9,Prague Agility Party 2024
1178,Van Der Stock Thora,Wan,,Large,,25.7834,6.123,1296.6,Competitor,true,6,Austrian Agility Open 2025
1179,Judyta Dziwińska,Nani,,Large,POL,25.7879,6.1258,1296.4,Competitor,true,6,Polish Open 2024 (IN & L)
1180,Eeva Pitkänen,,KIIRASTULEN DA CAPO,Large,,23.1474,5.2486,1296.1,Competitor,true,9,Midsummer Dog Sports Festival 2024
1181,Manuela Erlach,,Chili Western Recall`s,Large,,24.8569,5.8186,1296.0,Competitor,true,7,Prague Agility Party 2025
1182,Viola Hirschhofer,Lenny,,Large,AUT,25.7636,6.1225,1295.8,Competitor,true,6,Slovenian Open 2024
1183,Braumandl Anna,Loki,Lucky Runners be Loki,Large,,23.1408,5.2504,1295.6,Competitor,true,9,Austrian Agility Open 2025
1184,Keida Raamat,,WandaPesa Rhosyn#039s Prime WandaPesa,Large,EST,23.9515,5.521,1295.5,Competitor,true,8,Prague Agility Party 2025
1185,Aneta Jarczak,,Misty Highland Earl,Large,POL,25.7626,6.1261,1295.4,Competitor,true,6,Moravia Open 2024
1186,Peyton Green,Dash,,Large,USA,25.7538,6.1233,1295.4,Competitor,true,6,Polish Open 2025 (IN & L)
1187,Sandrine Garnier,,Smart as a whip feel the rhythm Smart as a whip,Large,,24.8275,5.8187,1294.9,Competitor,true,7,Prague Agility Party 2025
1188,Martina Vakoničová,Rozita,Rozita Ray Vakonič Family,Large,SVK,23.9428,5.5256,1294.6,Competitor,true,8,AWC 2024
1189,Podloucká Michaela,Aywa,,Large,CZE,23.1075,5.2488,1294.4,Competitor,true,9,Prague Agility Party 2024
1190,Tomasz Flak,Rita,,Large,POL,25.6747,6.1054,1294.3,Competitor,true,6,Polish Open SOFT 2024 (IN & L)
1191,Erika Joy Isabella Nordberg,Dunvegan,,Large,,25.7261,6.1232,1294.3,Competitor,true,6,Midsummer Dog Sports Festival 2025
1192,Veronica Odone,Skill,,Large,ITA,24.7862,5.8124,1294.0,Competitor,true,7,AWC 2024
1193,Kathy Lie,Troja,,Large,NOR,23.9317,5.527,1294.0,Competitor,true,8,Norwegian Open 2025
1194,Nina Tönse,ZapZarap,,Large,DEU,24.8002,5.8181,1293.8,Competitor,true,7,Polish Open 2024 (IN & L)
1195,Violeta  Nomeikien?,,Mazoji loke My Moon Dragon,Large,,25.7214,6.1256,1293.8,Competitor,true,6,Midsummer Dog Sports Festival 2024
1196,Erika Siotto,Anakin,,Large,ITA,25.6942,6.1189,1293.5,Competitor,true,6,Croatian Open 2024
1197,Regina Passecker,,Jared of Jenniferamp#039s Bonfire,Large,AUT,24.7771,5.8183,1292.9,Competitor,true,7,Prague Agility Party 2025
1198,Anna Eifert,Holmans Nebraska,,Large,HUN,24.7551,5.8117,1292.8,Competitor,true,7,Moravia Open 2025
1199,Kathleen Desvigne,,HRH   Madonna!!!  Infinite’s Royal  Rockstar!,Large,,24.7767,5.8191,1292.8,Competitor,true,7,Prague Agility Party 2025
1200,Roma Hervida,,Lucky Summer Satisfaction,Large,DEU,25.6609,6.117,1292.4,Competitor,true,6,Midsummer Dog Sports Festival 2025
1201,Nicolas Moreno,Rasta,Rasta Rocket Simply Divine,Large,BEL,23.8875,5.5274,1292.2,Competitor,true,8,EO 2025
1202,Nathalie Brunner,Faye,Indico Child From The Stone Of Scone,Large,CHE,23.8685,5.5274,1291.5,Competitor,true,8,EO 2025
1203,Janina Dabrowska,Chia,,Large,POL,24.7402,5.818,1291.4,Competitor,true,7,Polish Open 2024 (IN & L)
1204,Erjavec Janja,Bailey,Elison's Bobby Brown Bailey,Large,SVN,23.0292,5.2486,1291.3,Competitor,true,9,Slovenian Open 2025
1205,Jan Kadlec,Felicitas Wäka,,Large,CZE,24.7367,5.8188,1291.2,Competitor,true,7,Prague Agility Party 2025
1206,Pleterski Monika,Youme,,Large,SVN,25.6486,6.1238,1291.1,Competitor,true,6,Austrian Agility Open 2025
1207,Anni Peltoniemi,PINALES,,Large,,25.6031,6.116,1290.2,Competitor,true,6,Midsummer Dog Sports Festival 2025
1208,Kristina Rosen,NNL SCheers,,Large,,25.6115,6.1187,1290.2,Competitor,true,6,Moravia Open 2025
1209,Elina Ehn,Qee,,Large,SWE,25.4966,6.0813,1290.1,Competitor,true,6,Norwegian Open 2025
1210,Gabrielė Bučytė,Pongo,,Large,LTU,25.6191,6.1222,1290.1,Competitor,true,6,Polish Open SOFT 2025 (IN & L)
1211,Francesco  raho,cp,,Large,ITA,25.6223,6.1244,1290.0,Competitor,true,6,ProsecCup 2024
1212,Tomasz Sierocki,Atos,,Large,POL,25.6144,6.1216,1290.0,Competitor,true,6,Polish Open 2026 (IN & L)
1213,Debby Simons,Passion,,Large,BEL,25.6001,6.1187,1289.8,Competitor,true,6,Slovenian Open 2024
