Id,Handler,Country,CallName,RegisteredName,SizeCategory,Slug
4499,Ulrich Hanno,DEU,Inola,,L,ulrich-hanno-inola
2828,Ulrika Börjesson,SWE,,Curls On Fire Zmulan-Zmulpaj,S,ulrika-borjesson
2874,Ulrika Börjesson,SWE,Zuperzvea,,S,ulrika-borjesson-zuperzvea
4683,Ulrika Pettersson,SWE,Aila,,M,ulrika-pettersson-aila
4913,Ulrika Pettersson,SWE,Embla,,S,ulrika-pettersson-embla
4556,Ulrika Pettersson,SWE,Runa,,L,ulrika-pettersson-runa
7619,Ulrika Strömmer,SWE,,Haugertoppen’s Fay Of Blaze,S,ulrika-strommer
4736,Ulrika Strömmer,SWE,Hjalmar,,S,ulrika-strommer-hjalmar
4851,Ulrika Strömmer,SWE,Leia,,S,ulrika-strommer-leia
8049,Ulrika Strömmer,SWE,Svante,,S,ulrika-strommer-svante
5508,Ulrike Ewers,DNK,,Malimaniac’s Grand Pleasure G,L,ulrike-ewers
8320,Ulrike Rogall,DEU,Boogie-Bee,,M,ulrike-rogall-boogie-bee
5022,Ulrike Rogall,DEU,Briou,,M,ulrike-rogall-briou
8121,Unn Kristin Græsmann,NOR,Funkii,,L,unn-kristin-grsmann-funkii
7436,Urbanová Lenka,CZE,,Bet My Life on Funky Adventure,L,urbanova-lenka
3442,Urbanová Lenka,CZE,Tala,Tala,M,urbanova-lenka-tala
5767,Urdl Monika,AUT,Castle,DAZZLING CASTLE OF WILLOW ROAD Castle,M,urdl-monika-castle
8390,Urška Godler,SVN,Lissy,All Elite Focaccia,S,urska-godler-lissy
1758,Urška Godler,SVN,Sammy,Samuel of Tajga (Sammy),L,urska-godler-sammy
1726,Urška Godler,SVN,Witty,,I,urska-godler-witty
6525,Urska Maganja,,,Fawn Kiwi vom Weissen Unterberg,S,urska-maganja-2
2203,Urska Maganja,,,Be divine Freya Paws of Sky,L,urska-maganja
980,Ursula Temmel,AUT,Wilma,Die Wilma vom Wolfsgrabenweg,L,ursula-temmel
4940,Urszula Rybok,POL,Amira,,L,urszula-rybok-amira
8312,Urszula Rybok,POL,Zorian,,M,urszula-rybok-zorian
2204,Uschi Temmel,AUT,Jill,Jill vom Weinbergland,L,uschi-temmel-2
5296,Uschi Temmel,AUT,Jinjilla,,L,uschi-temmel-jinjilla
2137,Uschi Temmel,AUT,Wilma,Die Wilma vom Wolfsgrabenweg,L,uschi-temmel
2623,Uwe Lehner,DEU,Trina,,L,uwe-lehner-trina
3075,Uwe Weitze,DEU,,Gold`n Silver Orson,M,uwe-weitze
2632,Václav Jirásek,CZE,,Accelerated Caddy Breembark,L,vaclav-jirasek
6840,Václav Jirásek,CZE,Naty,,M,vaclav-jirasek-naty
6488,Vaida Šilvienė,LTU,BESHANGO BALKŪNAI,,L,vaida-silviene-beshango-balkunai
1415,Vaida Šilvienė,LTU,CARNATION KETERA,,S,vaida-silviene-carnation-ketera
710,Vaida Šilvienė,LTU,Cooper,"CARNATION KETERA ""Cooper""",S,vaida-silviene-cooper
4230,Vaida Šilvienė,LTU,Kuperis,,S,vaida-silviene-kuperis
4133,Vaida Šilvienė,LTU,Šango,,L,vaida-silviene-sango
533,Vaida Šilvienė,LTU,Shango,BE'SHANGO BALKŪNAI,L,vaida-silviene-shango
759,Vaida Šilvienė,LTU,Sheila,,S,vaida-silviene-sheila
4684,Vala Hjorth-jenssen,NOR,Saya,,M,vala-hjorth-jenssen-saya
7879,Vala Hjorth-jenssen,NOR,Sol,,L,vala-hjorth-jenssen-sol
7171,Valentina Bonilla,PAN,Bonnie,,I,valentina-bonilla-bonnie
127,Valentina Bronzato,ITA,BABY K,,L,valentina-bronzato-baby-k
208,VALENTINA BUSTREO,SVN,Belle,SHADOW OF AIRE XCLUSIVE BELLE,L,valentina-bustreo
5104,Valentina Cicogna,ITA,MAWLCH SIS,,I,valentina-cicogna-mawlch-sis
1701,Valentina Cicogna,ITA,twiggy,,I,valentina-cicogna-twiggy
93,valentina Francini,ITA,,BLACKSHEEP'S LULLABY GINGERBREAD,L,valentina-francini
338,valentina Francini,ITA,Oliver,,S,valentina-francini-oliver
3700,Valentina Langreiter,AUT,Five,High Five Of Austrian Diamonds,L,valentina-langreiter-five
3720,Valentina Langreiter,AUT,Unique,Mind The Dog Quantico,L,valentina-langreiter-unique
283,Valentina Mantovani,ITA,,INEVITABLE MADNESS IN LYON,M,valentina-mantovani
5616,Valentina Mantovani,ITA,,KELAI OF SUMMERGARDEN,S,valentina-mantovani-2
169,Valentina Miconi,ITA,,MOONLIGHT DEI MATIBLU,L,valentina-miconi
6139,Valentina Mugellini,ITA,,Cinque dei Matiblu Gwendalina,I,valentina-mugellini-4
23,Valentina Mugellini,ITA,,CINQUE DEI MATIBLU,I,valentina-mugellini
5146,Valentina Mugellini,ITA,,COSMO DEI MATIBLU,L,valentina-mugellini-3
56,Valentina Mugellini,ITA,,DEVONGEM EVER ZET TO THE TOP,I,valentina-mugellini-2
1927,Valentina Mugellini,ITA,Gwendalina,,I,valentina-mugellini-gwendalina
1932,Valentina Mugellini,ITA,Katty,,I,valentina-mugellini-katty
2476,Valentina Olivari,ITA,Witch,,I,valentina-olivari-witch
221,Valentina Quaggio,ITA,,BRAVE BIG BEAR ANAKIN SKYWALKER,L,valentina-quaggio
5135,Valentina Quaggio,ITA,,BRAVE BIG BEAR CHEYENNE,L,valentina-quaggio-2
3493,Valentina Tangerini,ITA,Exotic Bamboo,,S,valentina-tangerini-exotic-bamboo
368,Valentina Tangerini,ITA,EXOTICBAMBOO,,S,valentina-tangerini-exoticbamboo
5792,Valentina Zanella,ITA,Creamy,,S,valentina-zanella-creamy
347,Valentina Zanella,ITA,ROCKSTAR,"Rockstar ""Sandybell""",S,valentina-zanella-rockstar
6138,Valentyna Riezanova,UKR,,My Mad Dream Avada Kedavra Jera,I,valentyna-riezanova-5
1009,Valentyna Riezanova,UKR,,AURA Extra Temperament,L,valentyna-riezanova
2099,Valentyna Riezanova,UKR,,My Mad Dream Avada Kedavra,I,valentyna-riezanova-2
2240,Valentyna Riezanova,UKR,,My Mad Dream Fire Catcher,M,valentyna-riezanova-3
2346,Valentyna Riezanova,UKR,,Ululallaluna Betty Lou,S,valentyna-riezanova-4
6233,Valentyna Riezanova,UKR,,Ululallaluna Betty Lou High,S,valentyna-riezanova-6
